Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2018-09-13 01:12:22.02,2018-09-12 21:12:22.02,0,42.405530,-71.122711,10,21.37044906616211,4,0,0,0,-1,319.5943298339844,334.1862182617188,180,0
2018-09-13 01:12:23.02,2018-09-12 21:12:23.02,0,42.405522,-71.122687,10,21.17654037475586,4,0,0.2199999988079071,0,-1,319.5943298339844,334.1862182617188,180,-6.016455923717675
2018-09-13 01:12:44.00,2018-09-12 21:12:44.00,20.95295810699463,42.405569,-71.122646,10,23.93618392944336,3,6.239540260090798,1.679999947547913,0,10.8984375,279.6973571777344,294.2892456054688,180,20.29043826230116
2018-09-13 01:12:46.00,2018-09-12 21:12:46.00,22.95222175121307,42.405621,-71.122682,10,23.86642074584961,3,12.68838043484922,3.829999923706055,0,326.25,279.6973571777344,294.2892456054688,180,22.42391074562867
2018-09-13 01:12:48.00,2018-09-12 21:12:48.00,24.95156991481781,42.405669,-71.122784,10,23.45919418334961,3,22.64509874949395,4.889999866485596,0,300.5859375,279.6973571777344,294.2892456054688,180,25.78807041803886
2018-09-13 01:12:49.00,2018-09-12 21:12:49.00,25.95126914978027,42.405680,-71.122883,10,23.69060897827148,3,30.86166767992627,5.119999885559082,0,290.7421875,279.6973571777344,294.2892456054688,180,28.84917635378751
2018-09-13 01:12:51.00,2018-09-12 21:12:51.00,27.95072627067566,42.405721,-71.122989,10,24.17605209350586,3,40.67814030316988,5.460000038146973,0,294.2578125,279.6973571777344,294.2892456054688,180,26.65994905028644
2018-09-13 01:12:52.00,2018-09-12 21:12:52.00,28.95047748088837,42.405736,-71.123065,10,24.27108383178711,3,47.18970708305081,5.96999979019165,0,291.796875,279.6973571777344,294.2892456054688,180,27.35616460011996
2018-09-13 01:12:53.00,2018-09-12 21:12:53.00,29.95024752616882,42.405755,-71.123134,10,24.29442977905273,3,53.24409129082422,5.760000228881836,0,291.4453125,279.6973571777344,294.2892456054688,180,26.89114860135913
2018-09-13 01:12:54.00,2018-09-12 21:12:54.00,30.95002388954163,42.405791,-71.123183,10,23.54034042358398,3,58.87485774323142,5.150000095367432,0,302.34375,279.6973571777344,294.2892456054688,180,29.34879906449081
2018-09-13 01:12:56.00,2018-09-12 21:12:56.00,32.94962275028229,42.405849,-71.123281,10,23.46065902709961,3,69.20820596596778,5.849999904632568,0,299.1796875,279.6973571777344,294.2892456054688,180,33.21992581405424
2018-09-13 01:12:58.00,2018-09-12 21:12:58.00,34.94926524162292,42.405900,-71.123387,10,23.30334091186523,3,79.60647456189328,5.429999828338623,0,311.1328125,279.6973571777344,294.2892456054688,180,38.81031481755326
2018-09-13 01:12:59.00,2018-09-12 21:12:59.00,35.94909942150116,42.405932,-71.123459,10,23.13085556030273,3,86.50861861249525,5.869999885559082,0,308.3203125,279.6973571777344,294.2892456054688,180,42.18780153106987
2018-09-13 01:13:00.00,2018-09-12 21:13:00.00,36.94894337654114,42.405994,-71.123539,10,23.54812240600586,3,96.12192974906742,6.929999828338623,0,308.671875,279.6973571777344,294.2892456054688,180,47.37992584608511
2018-09-13 01:13:01.00,2018-09-12 21:13:01.00,37.94880044460297,42.406004,-71.123625,10,23.54296493530273,3,103.2816637747069,6.320000171661377,0,297.7734375,279.6973571777344,294.2892456054688,180,54.81645273487851
2018-09-13 01:13:02.00,2018-09-12 21:13:02.00,38.94866049289703,42.406022,-71.123695,10,23.05047225952148,3,109.3702664234877,6.03000020980835,0,298.828125,279.6973571777344,294.2892456054688,180,66.64215006835168
2018-09-13 01:13:03.00,2018-09-12 21:13:03.00,39.94853007793427,42.406050,-71.123775,10,23.24169540405273,3,116.6395546556734,6.300000190734863,0,296.015625,279.6973571777344,294.2892456054688,180,82.55038950226209
