Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2018-09-12 21:12:37.99,2018-09-12 17:12:37.99,2123.252790689468,42.467208,-71.397925,5,33.69412582352354,3,51619.96974686882,4.889999866485596,0.5,125.5078125,34.38174819946289,48.67972183227539,35,-144.415466766486
2018-09-12 21:12:38.99,2018-09-12 17:12:38.99,2124.252776265144,42.467173,-71.397864,5,33.73420954821785,3,51626.32617886836,6.429999828338623,0.5,133.2421875,34.38174819946289,48.67972183227539,35,-136.3906310064747
2018-09-12 21:12:39.99,2018-09-12 17:12:39.99,2125.25276184082,42.467109,-71.397797,5,33.96738846421264,3,51635.33259739248,7.940000057220459,0.5,141.328125,34.38174819946289,48.67972183227539,35,-133.7645121991853
2018-09-12 21:12:40.99,2018-09-12 17:12:40.99,2126.252747058868,42.467041,-71.397726,5,34.1011508522319,3,51644.8765961633,9.090000152587891,0.5,143.7890625,34.38174819946289,48.67972183227539,35,-133.1159683103068
2018-09-12 21:12:41.99,2018-09-12 17:12:41.99,2127.252733111382,42.466967,-71.397650,5,34.17715215415832,3,51655.15780079285,10.18000030517578,0.5,138.8671875,34.38174819946289,48.67972183227539,35,-133.4427482079337
2018-09-12 21:12:42.99,2018-09-12 17:12:42.99,2128.252718925476,42.466909,-71.397551,5,34.28908150754836,3,51665.57516312901,10.47999954223633,0.5,127.265625,34.38174819946289,48.67972183227539,35,-136.3784025047421
2018-09-12 21:12:43.99,2018-09-12 17:12:43.99,2129.252704024315,42.466862,-71.397438,5,34.39694091258492,3,51676.24271487571,10.64999961853027,0.5,113.90625,34.38174819946289,48.67972183227539,35,-145.0823702149708
2018-09-12 21:12:44.99,2018-09-12 17:12:44.99,2130.252689838409,42.466833,-71.397305,5,34.51063286979164,3,51687.65008837586,11.11999988555908,0.5,101.6015625,34.38174819946289,48.67972183227539,35,-159.811874623712
2018-09-12 21:12:45.99,2018-09-12 17:12:45.99,2131.252675652504,42.466826,-71.397150,5,34.4141069964834,3,51700.4133005482,12.40999984741211,0.5,89.6484375,34.38174819946289,48.67972183227539,35,-178.5333056320039
2018-09-12 21:12:46.99,2018-09-12 17:12:46.99,2132.252661347389,42.466832,-71.397003,5,34.4141069964834,3,51712.51983081301,11.98999977111816,0.5,78.75,34.38174819946289,48.67972183227539,35,-202.2653025519034
2018-09-12 21:12:47.99,2018-09-12 17:12:47.99,2133.252646803856,42.466865,-71.396877,5,34.23443383320979,3,51723.44383360605,11.63000011444092,0.5,71.015625,34.38174819946289,48.67972183227539,35,-229.106258148717
2018-09-12 21:12:48.99,2018-09-12 17:12:48.99,2134.252632141113,42.466897,-71.396749,5,33.99836716407606,3,51734.54378664462,11.35000038146973,0.5,73.125,34.38174819946289,48.67972183227539,35,-256.0402757633134
2018-09-12 21:12:49.99,2018-09-12 17:12:49.99,2135.252618193626,42.466916,-71.396614,5,33.77311944751833,3,51745.87568482479,11.3100004196167,0.5,86.1328125,34.38174819946289,48.67972183227539,35,-280.6283929998596
2018-09-12 21:12:50.99,2018-09-12 17:12:50.99,2136.252603769302,42.466903,-71.396478,5,33.7693954542891,3,51757.06075834086,10.9399995803833,0.5,100.8984375,34.38174819946289,48.67972183227539,35,-311.5824077366278
2018-09-12 21:12:51.99,2018-09-12 17:12:51.99,2137.252589583397,42.466875,-71.396336,5,34.16243106434365,3,51769.16878075214,11.84000015258789,0.5,106.171875,34.38174819946289,48.67972183227539,35,-374.4347977652949
2018-09-12 21:12:52.99,2018-09-12 17:12:52.99,2138.252574801445,42.466849,-71.396184,5,34.45477696334889,3,51781.97720758945,12.63000011444092,0.5,107.9296875,34.38174819946289,48.67972183227539,35,-503.972534906235
